fragment,mass,Intensities
,21393.983362,0.003936
,21394.985988,0.011288
,21395.988592,0.024837
,21396.991174,0.044665
,21397.993739,0.068295
,21398.996288,0.091226
,21399.998821,0.108562
,21401.001342,0.116821
,21402.00385,0.115002
,21403.006347,0.104539
,21404.008834,0.088422
,21405.011311,0.070036
,21406.013779,0.052227
,21407.016239,0.036837
,21408.018691,0.024673
,21409.021136,0.015747
,21410.023575,0.009607
,21411.026006,0.005617
,21412.028432,0.003156
,21413.030852,0.001707
RNA+CMCT-G,21369.982439,0.0001165
,21370.985129,0.000951
,21371.987787,0.003981
,21372.990417,0.011396
,21373.993023,0.025032
,21374.995609,0.044943
,21375.998177,0.068619
,21377.000728,0.09153
,21378.003264,0.108781
,21379.005787,0.116912
,21380.008298,0.114956
,21381.010797,0.104381
,21382.013286,0.088195
,21383.015765,0.069785
,21384.018236,0.05199
,21385.020698,0.036637
,21386.023152,0.024517
,21387.025599,0.015635
,21388.028039,0.009531
,21389.030472,0.005569
,21390.0329,0.003126
,21391.035321,0.00169
RNA+CMCT-G-H2O,21351.971874,0.0001169
,21352.974564,0.000953
,21353.977222,0.003991
,21354.979852,0.011422
,21355.982458,0.025083
,21356.985044,0.045024
,21357.987612,0.068723
,21358.990163,0.09164
,21359.992699,0.108873
,21360.995222,0.116969
,21361.997733,0.114967
,21363.000232,0.104348
,21364.002722,0.08813
,21365.005201,0.069703
,21366.007671,0.051905
,21367.010133,0.036559
,21368.012588,0.024454
,21369.015035,0.015587
,21370.017475,0.009497
,21371.019908,0.005546
,21372.022336,0.003111
,21373.024758,0.001681
RNA+CMCT-H2O,21503.021284,0.0001084
,21504.023966,0.000892
,21505.026617,0.003767
,21506.029241,0.010868
,21507.031842,0.024058
,21508.034422,0.043515
,21509.036985,0.066912
,21510.039532,0.089869
,21511.042064,0.107518
,21512.044583,0.116302
,21513.047089,0.115074
,21514.049585,0.105127
,21515.052071,0.089354
,21516.054547,0.071114
,21517.057014,0.053281
,21518.059473,0.037755
,21519.061924,0.025403
,21520.064368,0.016286
,21521.066806,0.00998
,21522.069237,0.005861
,21523.071661,0.003307
,21524.07408,0.001796
RNA-A,21134.777591,0.0001375
,21135.780275,0.001099
,21136.782925,0.004514
,21137.785548,0.012682
,21138.788146,0.027369
,21139.790724,0.048314
,21140.793283,0.072571
,21141.795825,0.09529
,21142.798353,0.111537
,21143.800867,0.118117
,21144.803369,0.114487
,21145.805859,0.102516
,21146.80834,0.08545
,21147.81081,0.066724
,21148.813272,0.04907
,21149.815726,0.034144
,21150.818172,0.022568
,21151.82061,0.014219
,21152.823042,0.008565
,21153.825468,0.004946
,21154.827887,0.002745
,21155.830301,0.001467
RNA-C,21158.788825,0.0001354
,21159.791504,0.001084
,21160.794151,0.004462
,21161.79677,0.012562
,21162.799365,0.027157
,21163.801939,0.048017
,21164.804495,0.072235
,21165.807035,0.094984
,21166.80956,0.111329
,21167.812072,0.118047
,21168.814571,0.114557
,21169.81706,0.102695
,21170.819538,0.085692
,21171.822007,0.066982
,21172.824467,0.049308
,21173.826918,0.034341
,21174.829362,0.022719
,21175.831799,0.014326
,21176.834229,0.008636
,21177.836653,0.004991
,21178.839071,0.002772
,21179.841483,0.001483
RNA-G,21118.782677,0.0001379
,21119.78536,0.001101
,21120.788011,0.004524
,21121.790633,0.012709
,21122.793232,0.027422
,21123.795809,0.048395
,21124.798368,0.072673
,21125.800911,0.095394
,21126.803439,0.111623
,21127.805953,0.118166
,21128.808455,0.114492
,21129.810946,0.102479
,21130.813426,0.085384
,21131.815897,0.066643
,21132.818359,0.048989
,21133.820813,0.034072
,21134.823259,0.022509
,21135.825698,0.014175
,21136.82813,0.008534
,21137.830556,0.004926
,21138.832975,0.002732
,21139.835389,0.00146
RNA-H2O,21251.821522,0.0001282
,21252.824197,0.001033
,21253.826841,0.004282
,21254.829457,0.012127
,21255.83205,0.026371
,21256.834622,0.04689
,21257.837176,0.070921
,21258.839714,0.093745
,21259.842238,0.110432
,21260.844748,0.11767
,21261.847246,0.114735
,21262.849734,0.10333
,21263.852211,0.086611
,21264.854679,0.067997
,21265.857138,0.05027
,21266.859588,0.035159
,21267.862031,0.023355
,21268.864468,0.014786
,21269.866897,0.008949
,21270.86932,0.005192
,21271.871737,0.002894
,21272.874148,0.001554
a02+CMCT,821.322153,0.6488611
,822.324937,0.266009
,823.327403,0.069187
,824.329835,0.013465
,825.332217,0.002146
a02+CMCT-G,670.272743,0.6997089
,671.27574,0.235269
,672.278217,0.054158
,673.280723,0.009346
a03+CMCT,1150.374673,0.5626251
,1151.377393,0.304321
,1152.379857,0.10159
,1153.382278,0.025274
,1154.384651,0.005139
a03+CMCT-A,1015.320178,0.6052417
,1016.323042,0.282982
,1017.325515,0.087102
,1018.32798,0.020106
,1019.330378,0.003835
a03+CMCT-G,999.325263,0.6067151
,1000.328126,0.283439
,1001.330614,0.085961
,1002.333083,0.01954
,1003.335488,0.00366
a04+CMCT,1455.41596,0.4955721
,1456.418693,0.324104
,1457.421178,0.129815
,1458.423616,0.038693
,1459.426005,0.009422
a04+CMCT-A,1320.361465,0.5331098
,1321.364316,0.309554
,1322.366814,0.115687
,1323.369287,0.032385
,1324.371697,0.007474
a04+CMCT-G,1304.36655,0.5344075
,1305.3694,0.310103
,1306.371908,0.114753
,1307.374385,0.031784
,1308.3768,0.007245
a05+CMCT,1761.441262,0.4370927
,1762.444033,0.333814
,1763.446549,0.155428
,1764.449013,0.053802
,1765.451427,0.015213
,1766.453812,0.003682
a05+CMCT-A,1626.386767,0.4702007
,1627.38964,0.324614
,1628.392171,0.142283
,1629.394666,0.046656
,1630.397098,0.012593
,1631.399502,0.00292
a05+CMCT-G,1610.391852,0.4713454
,1611.394725,0.325224
,1612.397263,0.141538
,1613.399761,0.046048
,1614.402197,0.012316
,1615.404604,0.002828
a06+CMCT,2090.493782,0.3790015
,2091.496516,0.339072
,2092.499037,0.180347
,2093.5015,0.070883
,2094.503916,0.022644
,2095.506302,0.006174
a06+CMCT-A,1955.439287,0.4077094
,1956.442104,0.334853
,1957.444646,0.168486
,1958.447134,0.063087
,1959.449568,0.01932
,1960.451972,0.005069
a06+CMCT-G,1939.444373,0.4087019
,1940.447189,0.335513
,1941.449735,0.167929
,1942.452226,0.062488
,1943.454663,0.018999
,1944.45707,0.004946
a07+CMCT,2396.519085,0.3342779
,2397.521847,0.335736
,2398.524396,0.199194
,2399.526882,0.087172
,2400.52932,0.030969
,2401.531726,0.009385
,2402.534108,0.002503
a07+CMCT-A,2261.464589,0.3595981
,2262.467427,0.334793
,2263.469996,0.188879
,2264.472506,0.079116
,2265.474961,0.027052
,2266.477383,0.007917
,2267.479779,0.002044
a07+CMCT-G,2245.469675,0.3604735
,2246.472512,0.33547
,2247.475085,0.188471
,2248.477597,0.078548
,2249.480054,0.026701
,2250.482479,0.007765
,2251.484877,0.001991
a08+CMCT,2741.566519,0.2891473
,2742.569254,0.328378
,2743.571802,0.216901
,2744.574286,0.105152
,2745.576724,0.041236
,2746.579131,0.013763
,2747.581514,0.004035
a08+CMCT-A,2606.512024,0.311049
,2607.514823,0.330438
,2608.517393,0.208361
,2609.519898,0.097042
,2610.522352,0.036736
,2611.524774,0.011873
,2612.527169,0.003379
a08+CMCT-G,2590.51711,0.3118062
,2591.519908,0.331123
,2592.52248,0.208102
,2593.524988,0.096519
,2594.527444,0.036362
,2595.529867,0.01169
,2596.532265,0.003308
a09+CMCT,3086.613954,0.2501097
,3087.616667,0.316886
,3088.619214,0.230509
,3089.621697,0.122489
,3090.624136,0.05248
,3091.626544,0.019096
,3092.628929,0.006094
a09+CMCT-A,2951.559459,0.2690545
,2952.562227,0.321156
,2953.564796,0.22378
,2954.567299,0.114585
,2955.569754,0.047509
,2956.572175,0.016777
,2957.574572,0.005208
a09+CMCT-G,2935.564544,0.2697095
,2936.567312,0.321835
,2937.569884,0.223648
,2938.572388,0.114118
,2939.574844,0.047122
,2940.577268,0.016566
,2941.579666,0.005118
a10+CMCT,3431.661389,0.2163426
,3432.664084,0.302513
,3433.66663,0.240219
,3434.669113,0.138735
,3435.671554,0.064409
,3436.673963,0.025343
,3437.67635,0.008733
,3438.678717,0.002694
a10+CMCT-A,3296.606894,0.2327297
,3297.609638,0.308358
,3298.612206,0.23525
,3299.614707,0.131252
,3300.617162,0.059093
,3301.619585,0.022609
,3302.621983,0.007591
,3303.624361,0.002285
a10+CMCT-G,3280.611979,0.2332962
,3281.614723,0.309019
,3282.617292,0.235226
,3283.619796,0.130848
,3284.622252,0.058704
,3285.624676,0.022373
,3286.627075,0.00748
,3287.629455,0.002242
a11+CMCT,3736.702676,0.1905591
,3737.705378,0.288013
,3738.707938,0.245579
,3739.710434,0.151861
,3740.712886,0.075344
,3741.715307,0.03164
,3742.717705,0.011624
,3743.720083,0.003821
a11+CMCT-A,3601.64818,0.2049932
,3602.650929,0.294794
,3603.65351,0.242076
,3604.656023,0.144905
,3605.65849,0.069839
,3606.660924,0.028561
,3607.663332,0.010239
,3608.66572,0.003289
a11+CMCT-G,3585.653266,0.2054923
,3586.656014,0.295433
,3587.658596,0.24213
,3588.661111,0.144558
,3589.663579,0.069457
,3590.666014,0.028308
,3591.668424,0.01011
,3592.670813,0.003235
a12+CMCT,4081.75011,0.1648319
,4082.752799,0.270773
,4083.755356,0.248823
,4084.757853,0.165182
,4085.760306,0.087749
,4086.762729,0.039381
,4087.765128,0.015441
,4088.767509,0.005411
a12+CMCT-A,3946.695615,0.1773173
,3947.698345,0.278278
,3948.700923,0.246842
,3949.703436,0.158926
,3950.705903,0.082145
,3951.708338,0.035954
,3952.710748,0.013773
,3953.713138,0.004722
a12+CMCT-G,3930.700701,0.1777489
,3931.70343,0.278888
,3932.70601,0.246972
,3933.708524,0.158646
,3934.710992,0.081777
,3935.713428,0.035684
,3936.715839,0.013625
,3937.71823,0.004655
a13+CMCT,4386.791397,0.1451874
,4387.794092,0.254924
,4388.796662,0.249078
,4389.799169,0.175366
,4390.801634,0.098631
,4391.804067,0.046809
,4392.806476,0.01939
,4393.808866,0.007173
,4394.81124,0.002409
a13+CMCT-A,4251.736902,0.1561848
,4252.739636,0.262779
,4253.742226,0.248304
,4254.744749,0.169812
,4255.747227,0.09305
,4256.749672,0.043118
,4257.752092,0.017469
,4258.754491,0.006329
,4259.756873,0.002084
a13+CMCT-G,4235.741987,0.156565
,4236.744721,0.263358
,4237.747312,0.248486
,4238.749837,0.169589
,4239.752315,0.092702
,4240.754762,0.04284
,4241.757182,0.017305
,4242.759582,0.00625
,4243.761966,0.002051
a14+CMCT,4715.843917,0.1258915
,4716.8466,0.237527
,4717.849168,0.247467
,4718.851676,0.185055
,4719.854143,0.110249
,4720.856579,0.055316
,4721.858991,0.024188
,4722.861383,0.009434
,4723.86376,0.003337
a14+CMCT-A,4580.789422,0.1354273
,4581.792141,0.245586
,4582.794729,0.24788
,4583.797252,0.180307
,4584.799732,0.104781
,4585.802179,0.051384
,4586.804601,0.021996
,4587.807002,0.00841
,4588.809387,0.002919
a14+CMCT-G,4564.794507,0.135757
,4565.797226,0.246132
,4566.799815,0.248111
,4567.802339,0.180146
,4568.80482,0.104458
,4569.807268,0.0511
,4570.80969,0.021816
,4571.812093,0.008317
,4572.814479,0.002878
a15+CMCT,5060.891352,0.108895
,5061.894025,0.219758
,5062.896591,0.243471
,5063.899099,0.193011
,5064.901566,0.121642
,5065.904004,0.064461
,5066.906417,0.029735
,5067.908812,0.012223
,5068.911191,0.004553
a15+CMCT-A,4925.836857,0.1171434
,4926.839562,0.227812
,4927.842148,0.244928
,4928.84467,0.189124
,4929.84715,0.116397
,4930.849599,0.06035
,4931.852022,0.027279
,4932.854425,0.011001
,4933.856812,0.004024
a15+CMCT-G,4909.841942,0.1174285
,4910.844647,0.228322
,4911.847233,0.245196
,4912.849757,0.189023
,4913.852238,0.116105
,4914.854687,0.060065
,4915.857111,0.027084
,4916.859515,0.010894
,4917.861903,0.003974
a16+CMCT,5365.932639,0.095917
,5366.935318,0.204416
,5367.937894,0.238286
,5368.940411,0.198348
,5369.942889,0.131073
,5370.945335,0.072754
,5371.947758,0.035125
,5372.950161,0.015102
,5373.952548,0.005881
,5374.954921,0.002101
a16+CMCT-A,5230.878144,0.1031823
,5231.880854,0.212332
,5232.883449,0.240519
,5233.885981,0.195227
,5234.88847,0.126106
,5235.890927,0.068545
,5236.893359,0.032452
,5237.895771,0.013698
,5238.898166,0.005242
,5239.900546,0.001842
a16+CMCT-G,5214.883229,0.1034335
,5215.885939,0.21281
,5216.888534,0.240811
,5217.891067,0.195173
,5218.893557,0.125844
,5219.896015,0.068263
,5220.898448,0.032247
,5221.900861,0.013579
,5222.903256,0.005184
,5223.905638,0.001817
a17+CMCT,5710.980073,0.0829673
,5711.982744,0.187713
,5712.985317,0.231189
,5713.987835,0.20277
,5714.990312,0.140918
,5715.99276,0.082144
,5716.995185,0.041602
,5717.99759,0.018747
,5718.999979,0.007646
,5720.002354,0.002859
a17+CMCT-A,5575.925578,0.0892518
,5576.928278,0.195385
,5577.930869,0.23416
,5578.933401,0.20049
,5579.93589,0.136326
,5580.938348,0.077884
,5581.940782,0.038711
,5582.943195,0.017138
,5583.945591,0.006873
,5584.947974,0.002529
a17+CMCT-G,5559.930664,0.089469
,5560.933363,0.195827
,5561.935955,0.234472
,5562.938487,0.200487
,5563.940977,0.1361
,5564.943436,0.07761
,5565.94587,0.038496
,5566.948284,0.017005
,5567.950682,0.006805
,5568.953064,0.002498
a18+CMCT,6017.005376,0.0731769
,6018.008061,0.173591
,6019.010649,0.223674
,6020.013181,0.204982
,6021.015672,0.148714
,6022.018133,0.090437
,6023.020569,0.047759
,6024.022986,0.022431
,6025.025386,0.009532
,6026.027772,0.003713
a18+CMCT-A,5881.950881,0.0787197
,5882.953594,0.180966
,5883.9562,0.227159
,5884.958745,0.203417
,5885.961248,0.144515
,5886.963719,0.086199
,5887.966164,0.044704
,5888.968589,0.020641
,5889.970996,0.008631
,5890.973389,0.00331
a18+CMCT-G,5865.955966,0.0789114
,5866.958679,0.181376
,5867.961286,0.22748
,5868.963832,0.203453
,5869.966335,0.144323
,5870.968807,0.085936
,5871.971253,0.044484
,5872.973678,0.020498
,5873.976086,0.008553
,5874.97848,0.003273
a19+CMCT,6322.046663,0.0644557
,6323.049353,0.160193
,6324.051949,0.215614
,6325.054489,0.206042
,6326.056988,0.15568
,6327.059457,0.098506
,6328.061901,0.054086
,6329.064325,0.026396
,6330.066732,0.01165
,6331.069125,0.004711
,6332.071505,0.001763
a19+CMCT-A,6186.992167,0.069338
,6187.994885,0.167241
,6188.997498,0.219516
,6190.000051,0.205151
,6191.002562,0.151901
,6192.00504,0.094333
,6193.007493,0.050896
,6194.009925,0.024433
,6195.01234,0.010616
,6196.014739,0.004229
a19+CMCT-G,6170.997253,0.0695068
,6171.99997,0.167622
,6173.002584,0.219844
,6174.005138,0.205223
,6175.007649,0.151741
,6176.010128,0.094084
,6177.012582,0.050673
,6178.015014,0.02428
,6179.017429,0.010529
,6180.01983,0.004185
a20+CMCT,6651.099183,0.0558893
,6652.101864,0.14622
,6653.104458,0.206277
,6654.106997,0.206057
,6655.109498,0.162443
,6656.111968,0.107088
,6657.114414,0.061189
,6658.11684,0.031048
,6659.119249,0.014236
,6660.121644,0.005976
,6661.124026,0.002321
a20+CMCT-A,6516.044687,0.0601227
,6517.047395,0.152886
,6518.050005,0.210547
,6519.052557,0.20586
,6520.055069,0.159145
,6521.057548,0.103032
,6522.060003,0.057882
,6523.062436,0.028904
,6524.064853,0.013053
,6525.067255,0.005401
,6526.069643,0.002068
a20+CMCT-G,6500.049773,0.0602691
,6501.05248,0.153235
,6502.055091,0.210877
,6503.057644,0.205966
,6504.060155,0.159021
,6505.062636,0.1028
,6506.065091,0.057658
,6507.067525,0.028741
,6508.069942,0.012956
,6509.072345,0.00535
,6510.074734,0.002045
a21+CMCT,6980.151703,0.0484614
,6981.154377,0.133132
,6982.156968,0.196444
,6983.159507,0.204751
,6984.162008,0.16812
,6985.164479,0.11528
,6986.166927,0.068439
,6987.169355,0.036049
,6988.171766,0.017146
,6989.174163,0.007462
,6990.176548,0.003002
a21+CMCT-A,6845.097208,0.0521322
,6846.099905,0.139393
,6847.102513,0.200978
,6848.105065,0.205189
,6849.107576,0.165325
,6850.110057,0.111393
,6851.112513,0.065055
,6852.114949,0.033739
,6853.117367,0.015812
,6854.119771,0.006785
,6855.122161,0.002693
a21+CMCT-G,6829.102293,0.0522591
,6830.104991,0.139712
,6831.107599,0.201306
,6832.110151,0.205324
,6833.112663,0.165236
,6834.115144,0.11118
,6835.117601,0.064831
,6836.120037,0.033568
,6837.122456,0.015705
,6838.12486,0.006727
,6839.127252,0.002665
a22+CMCT,7286.177005,0.0427428
,7287.179691,0.122112
,7288.182295,0.187082
,7289.184846,0.202253
,7290.187358,0.172127
,7291.189841,0.122263
,7292.192299,0.075157
,7293.194737,0.040975
,7294.197158,0.020166
,7295.199564,0.009079
,7296.201958,0.003778
a22+CMCT-A,7151.12251,0.0459804
,7152.125219,0.127989
,7153.127839,0.191757
,7154.130403,0.203205
,7155.132925,0.169803
,7156.135417,0.118582
,7157.137883,0.071743
,7158.140329,0.03853
,7159.142757,0.018693
,7160.145169,0.008301
,7161.147569,0.003409
a22+CMCT-G,7135.127595,0.0460923
,7136.130305,0.128283
,7137.132925,0.19208
,7138.135489,0.203363
,7139.138012,0.169744
,7140.140504,0.118389
,7141.142971,0.071524
,7142.145417,0.038353
,7143.147846,0.018577
,7144.150259,0.008236
,7145.152659,0.003376
a23+CMCT,7631.22444,0.0369721
,7632.227119,0.11048
,7633.22972,0.176521
,7634.23227,0.198639
,7635.234782,0.175717
,7636.237265,0.129595
,7637.239724,0.082644
,7638.242163,0.046709
,7639.244585,0.023816
,7640.246993,0.011103
,7641.249388,0.004782
,7642.251772,0.001919
a23+CMCT-A,7496.169945,0.0397726
,7497.172646,0.115932
,7498.175262,0.181295
,7499.177824,0.200114
,7500.180347,0.173918
,7501.182838,0.126175
,7502.185305,0.07923
,7503.187752,0.04413
,7504.190181,0.022191
,7505.192595,0.010209
,7506.194996,0.004341
,7507.197385,0.00172
a23+CMCT-G,7480.17503,0.0398694
,7481.177731,0.116199
,7482.180348,0.18161
,7483.18291,0.200293
,7484.185433,0.173892
,7485.187925,0.126005
,7486.190393,0.079018
,7487.19284,0.043949
,7488.195269,0.022066
,7489.197684,0.010135
,7490.200085,0.004302
,7491.202475,0.001702
a24+CMCT,7960.27696,0.0320584
,7961.279632,0.099995
,7962.282231,0.166253
,7963.28478,0.194281
,7964.287293,0.178204
,7965.289776,0.136118
,7966.292237,0.089814
,7967.294677,0.052481
,7968.297101,0.027647
,7969.299511,0.013309
,7970.301908,0.005916
,7971.304294,0.002449
a24+CMCT-A,7825.222465,0.0344867
,7826.225158,0.105039
,7827.227771,0.17106
,7828.230333,0.196202
,7829.232855,0.176904
,7830.235348,0.132983
,7831.237816,0.086438
,7832.240264,0.049795
,7833.242694,0.025879
,7834.24511,0.012298
,7835.247513,0.005399
,7836.249904,0.002208
a24+CMCT-G,7809.22755,0.0345707
,7810.230243,0.105282
,7811.232857,0.171366
,7812.235418,0.196398
,7813.237941,0.176908
,7814.240434,0.132836
,7815.242903,0.086235
,7816.245352,0.049611
,7817.247783,0.025747
,7818.250199,0.012216
,7819.252602,0.005354
,7820.254994,0.002186
a25+CMCT,8265.318247,0.0282377
,8266.320923,0.091271
,8267.323528,0.156972
,8268.326083,0.189521
,8269.328602,0.179444
,8270.331092,0.141387
,8271.333559,0.096178
,8272.336006,0.057912
,8273.338436,0.031425
,8274.340852,0.015577
,8275.343254,0.007128
,8276.345646,0.003036
a25+CMCT-A,8130.263751,0.0303766
,8131.266449,0.095957
,8132.269068,0.161752
,8133.271635,0.191785
,8134.274164,0.178584
,8135.276662,0.138539
,8136.279137,0.092873
,8137.281591,0.055152
,8138.284027,0.029535
,8139.286449,0.014456
,8140.288857,0.006535
,8141.291254,0.002751
a25+CMCT-G,8114.268837,0.0304506
,8115.271534,0.096179
,8116.274153,0.162047
,8117.276721,0.191993
,8118.27925,0.178613
,8119.281749,0.138414
,8120.284224,0.092679
,8121.286678,0.054967
,8122.289115,0.029396
,8123.291538,0.014368
,8124.293946,0.006485
,8125.296344,0.002726
a26+CMCT,8610.365681,0.0244254
,8611.368352,0.082156
,8612.370954,0.146692
,8613.373508,0.183582
,8614.376027,0.179958
,8615.378518,0.146659
,8616.380985,0.103111
,8617.383433,0.064127
,8618.385864,0.035923
,8619.388281,0.018373
,8620.390685,0.008671
,8621.393078,0.003808
,8622.39546,0.001567
a26+CMCT-A,8475.311186,0.0262755
,8476.313876,0.086452
,8477.316492,0.151401
,8478.319058,0.186178
,8479.321586,0.179573
,8480.324085,0.144152
,8481.32656,0.099917
,8482.329015,0.061309
,8483.331452,0.033905
,8484.333875,0.017129
,8485.336285,0.007989
,8486.338683,0.003469
a26+CMCT-G,8459.316272,0.0263395
,8460.318962,0.086652
,8461.321578,0.151682
,8462.324144,0.186396
,8463.326673,0.179627
,8464.329172,0.144051
,8465.331647,0.099736
,8466.334102,0.061124
,8467.33654,0.03376
,8468.338964,0.017033
,8469.341374,0.007933
,8470.343772,0.003439
a27+CMCT,8915.406968,0.0215144
,8916.409643,0.074798
,8917.41225,0.137829
,8918.414811,0.177818
,8919.417335,0.179545
,8920.419832,0.150622
,8921.422305,0.108951
,8922.424759,0.069683
,8923.427196,0.040128
,8924.429618,0.021092
,8925.432027,0.010227
,8926.434426,0.004614
,8927.436814,0.00195
a27+CMCT-A,8780.352473,0.023144
,8781.355167,0.078766
,8782.357788,0.142438
,8783.360359,0.180654
,8784.362893,0.179556
,8785.365398,0.14843
,8786.367879,0.105886
,8787.370339,0.066838
,8788.372782,0.038009
,8789.375211,0.01974
,8790.377626,0.009461
,8791.380029,0.004221
,8792.382422,0.001765
a27+CMCT-G,8764.357558,0.0232004
,8765.360252,0.078949
,8766.362873,0.142707
,8767.365445,0.180877
,8768.36798,0.179631
,8769.370485,0.148351
,8770.372966,0.105719
,8771.375427,0.066655
,8772.37787,0.03786
,8773.380299,0.019637
,8774.382715,0.009399
,8775.385118,0.004187
,8776.387512,0.001748
a28+CMCT,9221.43227,0.0189756
,9222.434955,0.068054
,9223.437572,0.129218
,9224.440142,0.171654
,9225.442676,0.17836
,9226.445182,0.153908
,9227.447664,0.11447
,9228.450126,0.075257
,9229.452571,0.044536
,9230.455001,0.024051
,9231.457418,0.011979
,9232.459824,0.00555
,9233.46222,0.002409
a28+CMCT-A,9086.377775,0.0204129
,9087.380478,0.071711
,9088.383109,0.133698
,9089.38569,0.17468
,9090.388233,0.17874
,9091.390747,0.152039
,9092.393236,0.111561
,9093.395705,0.072408
,9094.398157,0.042329
,9095.400593,0.022592
,9096.403015,0.011126
,9097.405426,0.005099
,9098.407826,0.00219
a28+CMCT-G,9070.382861,0.0204626
,9071.385564,0.071878
,9072.388194,0.133954
,9073.390776,0.174907
,9074.39332,0.178833
,9075.395834,0.151982
,9076.398323,0.111407
,9077.400793,0.07223
,9078.403244,0.042176
,9079.405681,0.022483
,9080.408104,0.011058
,9081.410515,0.005061
,9082.412916,0.00217
a29+CMCT,9566.479705,0.0164137
,9567.482384,0.061021
,9568.484998,0.119869
,9569.487567,0.164508
,9570.490101,0.176408
,9571.492606,0.156964
,9572.495089,0.120295
,9573.497551,0.081445
,9574.499997,0.04961
,9575.502429,0.027564
,9576.504847,0.01412
,9577.507254,0.006726
,9578.50965,0.003
a29+CMCT-A,9431.42521,0.017657
,9432.427907,0.064348
,9433.430534,0.124188
,9434.433113,0.167708
,9435.435656,0.177174
,9436.43817,0.155458
,9437.440659,0.11758
,9438.443129,0.078616
,9439.445581,0.047318
,9440.448018,0.025991
,9441.450441,0.013168
,9442.452853,0.006206
,9443.455254,0.00274
a29+CMCT-G,9415.430295,0.0177
,9416.432992,0.064498
,9417.435619,0.124429
,9418.438199,0.167937
,9419.440742,0.177286
,9420.443256,0.155424
,9421.445746,0.117443
,9422.448216,0.078443
,9423.450668,0.047162
,9424.453106,0.025875
,9425.45553,0.013094
,9426.457942,0.006163
,9427.460344,0.002717
a30+CMCT,9895.532225,0.0142323
,9896.534899,0.054775
,9897.537511,0.111154
,9898.540078,0.157352
,9899.542612,0.173848
,9900.545118,0.159228
,9901.547601,0.125516
,9902.550065,0.087351
,9903.552512,0.054663
,9904.554944,0.031187
,9905.557364,0.016398
,9906.559773,0.008014
,9907.562171,0.003667
,9908.564559,0.001579
a30+CMCT-A,9760.47773,0.0153103
,9761.480421,0.057801
,9762.483045,0.115299
,9763.485623,0.160678
,9764.488166,0.174957
,9765.49068,0.158072
,9766.49317,0.12301
,9767.49564,0.084565
,9768.498093,0.052304
,9769.500531,0.029508
,9770.502957,0.015349
,9771.50537,0.007424
,9772.507773,0.003362
a30+CMCT-G,9744.482816,0.0153476
,9745.485506,0.057936
