spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1710_72_6_1.csv
limit_error:	6.5	2020-03-11
noise_limit:	1800000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1500.794468	5	22707292.918540955	c23+DEPC	3.17	0.19	C222H275N88O164P23	0.8
1456.173409	5	19563088.62	c23-G	-1.5	0.3	C214H266N83O161P23	2.2
1561.801207	5	148197206.6	c24+DEPC	2.08	0.11	C231H287N91O171P24	2.5
1552.590772	5	42113797.79	c24+DEPC-Eth	0.76	0.15	C229H281N91O170P24	1.0
1630.804423	5	22879397.61879394	c25+DEPC	-1.86	0.22	C241H299N96O178P25	1.1
1677.408445	5	77750580.78	c26	-1.81	0.32	C247H307N99O183P26	10.6
1397.673293	6	43363115.377473906	c26	-1.24	0.27	C247H307N99O183P26	3.6
1409.6829	6	101003210.4765641	c26+DEPC	3.09	0.12	C250H311N99O185P26	1.9
1402.00958	6	63136893.22327967	c26+DEPC-Eth	3.34	0.34	C248H305N99O184P26	10.5
1384.503829	6	23353165.40395776	c26+DEPC-G	0.13	0.27	C245H306N94O184P26	1.9
1647.202177	5	25967840.315530766	c26-G	0.35	0.25	C242H302N94O182P26	1.8
1372.500161	6	13814854.09	c26-G	0.03	0.38	C242H302N94O182P26	3.4
627.086027	1	22312907.02	w02	0.26	0.05	C18H26N6O15P2	0.2
972.134308	1	11682907.57	w03	1.04	0.09	C28H38N11O22P3	0.2
638.08427	2	3763797.87	w04	0.97	0.33	C37H50N14O29P4	0.6
791.096798	2	47246359.74	w05	0.62	0.02	C46H61N16O37P5	0.3
963.62099	2	96378472.68	w06	1.01	0.04	C56H73N21O44P6	0.8
1128.145324	2	172632406.66	w07	-0.85	0.02	C66H85N26O50P7	1.2
1292.670355	2	19472159.088051822	w08	-1.69	0.09	C76H97N31O56P8	0.3
861.445348	3	11891262.85	w08	-0.68	0.24	C76H97N31O56P8	0.7
1328.682379	2	10395125.55378986	w08+DEPC	-0.55	0.16	C79H101N31O58P8	0.3
1078.471696	3	18133097.71	w10	1.4	0.16	C95H120N38O71P10	0.5
1654.219181	2	6578547.99158367	w10+DEPC	-0.18	0.49	C98H124N38O73P10	4.9
1193.484743	3	35887570.87	w11	-1.05	0.1	C105H132N43O78P11	0.5
1308.499533	3	40509453.38	w12	-1.74	0.05	C115H144N48O85P12	0.4
1317.165213	3	8887233.74	w12+DEPC-Eth	2.77	0.32	C116H142N48O86P12	1.2
1423.520185	3	29988398.199402515	w13	1.8	0.13	C125H156N53O92P13	0.6
1533.863145	3	9069278.55	w14+DEPC-Eth	3.48	0.51	C135H166N56O100P14	8.3
1531.446055	4	23557624.32244171	w19	1.9	0.12	C180H226N71O135P19	0.4
1549.447349	4	23224202.939678498	w19+DEPC	-0.69	0.08	C183H230N71O137P19	0.3
1603.995865	5	15745827.82	w25	-4.37	0.37	C236H297N92O177P25	3.5
1394.002856	6	20050453.02	w26	-4.47	0.37	C246H309N97O184P26	4.5
1406.014195	6	37421214.51377383	w26+DEPC	1.12	0.51	C249H313N97O186P26	34.1
1398.335866	6	10439553.159428747	w26+DEPC-Eth	-2.22	0.31	C247H307N97O185P26	1.3
547.11961	1	17875581.2	y02	0.14	0.05	C18H25N6O12P1	0.2
892.167197	1	134029335.02	y03	0.26	0.04	C28H37N11O19P2	1.1
1197.207922	1	39637925.27	y04	-0.28	0.03	C37H49N14O26P3	0.3
598.10061	2	6743775.31	y04	0.2	0.33	C37H49N14O26P3	1.0
751.113426	2	47358836.01	y05	0.38	0.04	C46H60N16O34P4	0.4
923.637183	2	129473413.88	y06	0.35	0.03	C56H72N21O41P5	1.0
848.11347	2	4709875.12	y06-G	1.55	0.42	C51H67N16O40P5	1.7
1088.163391	2	87422445.02	y07	0.25	0.03	C66H84N26O47P6	0.7
1124.173385	2	9334266.36	y07+DEPC	-0.26	0.22	C69H88N26O49P6	0.5
1252.690727	2	72109031.87	y08	1.08	0.05	C76H96N31O53P7	0.7
834.789916	3	8162470.26	y08	-0.69	0.49	C76H96N31O53P7	6.1
1288.699209	2	23723273.03	y08+DEPC	-0.57	0.1	C79H100N31O55P7	0.4
1265.680477	2	17452262.47	y08+DEPC-Eth	1.16	0.24	C77H94N31O54P7	1.1
949.805323	3	27426220.44	y09	-1.03	0.06	C86H108N36O60P8	0.3
1461.223054	2	16856207.89	y09+DEPC	-0.41	0.19	C89H112N36O62P8	0.6
973.813264	3	7710514.42	y09+DEPC	-0.09	0.4	C89H112N36O62P8	2.3
1578.228298	2	9668173.41	y10	1.62	0.37	C95H119N38O68P9	2.2
1051.815089	3	48510170.47	y10	0.33	0.1	C95H119N38O68P9	0.7
1075.822653	3	19093032.22	y10+DEPC	0.81	0.09	C98H123N38O70P9	0.3
1060.477924	3	14373372.64	y10+DEPC-Eth	3.24	0.16	C96H117N38O69P9	0.4
1166.832219	3	96249823.76	y11	1.43	0.06	C105H131N43O75P10	1.0
1190.838493	3	45760360.31	y11+DEPC	0.76	0.11	C108H135N43O77P10	0.8
1175.49015	3	29328336.627987325	y11+DEPC-Eth	-0.13	0.12	C106H129N43O76P10	0.5
1116.484234	3	10966887.05	y11-G	3.12	0.17	C100H126N38O74P10	0.3
1281.848332	3	87620322.3	y12	1.54	0.07	C115H143N48O82P11	1.0
1305.852766	3	44234764.07	y12+DEPC	-0.49	0.1	C118H147N48O84P11	0.7
1290.50392	3	23166150.28	y12+DEPC-Eth	-1.7	0.12	C116H141N48O83P11	0.4
1231.494797	3	16771482.16	y12-G	-1.43	0.18	C110H138N43O81P11	0.6
1396.862418	3	29612480.443357993	y13	0.18	0.22	C125H155N53O89P12	1.5
1420.869115	3	44314257.85	y13+DEPC	-0.07	0.22	C128H159N53O91P12	2.2
1405.525946	3	26280107.38	y13+DEPC-Eth	2.86	0.13	C126H153N53O90P12	0.5
1346.514398	3	18499184.6	y13-G	1.51	0.24	C120H150N48O88P12	1.1
1498.543785	3	30176758.25	y14	0.79	0.09	C134H167N56O96P13	0.4
1522.55	3	17297059.52	y14+DEPC	0.23	0.33	C137H171N56O98P13	2.6
1507.198156	3	8298017.05	y14+DEPC-Eth	-2.79	0.5	C135H165N56O97P13	6.8
1448.200068	3	173570449.28757617	y14-G	5.02	0.14	C129H162N51O95P13	3.9
1600.545156	3	21162738.997146457	y15	-3.67	0.21	C143H178N58O104P14	1.0
1624.557625	3	12428777.58	y15+DEPC	-0.28	0.38	C146H182N58O106P14	3.1
1702.564288	3	16535314.06	y16	2.83	0.37	C152H189N60O112P15	3.7
1726.567872	3	12137629.39	y16+DEPC	0.79	0.39	C155H193N60O114P15	3.3
1711.218224	3	8399020.952285143	y16+DEPC-Eth	-0.58	0.44	C153H187N60O113P15	3.8
1804.239327	3	16754146.56	y17	-0.32	0.31	C161H201N63O119P16	2.1
1352.926151	4	9703085.9	y17	-1.44	0.45	C161H201N63O119P16	4.9
1435.692512	4	11495015.23189129	y18+DEPC-Eth	6.46	0.5	C171H211N66O127P17	9.5
1511.452137	4	28538552.267493825	y19	0.38	0.17	C180H225N71O132P18	0.9
1529.462441	4	55831322.59	y19+DEPC	3.66	0.17	C183H229N71O134P18	1.7
1517.948008	4	19783313.83942759	y19+DEPC-Eth	1.08	0.17	C181H223N71O133P18	0.6
1491.692366	4	16877812.88	y19+DEPC-G	-1.42	0.37	C178H224N66O133P18	3.8
1473.690123	4	11927369.857121954	y19-G	0.62	0.39	C175H220N66O131P18	3.3
1587.714749	4	13591679.31	y20	1.81	0.44	C189H237N74O139P19	6.2
1605.718446	4	30861269.39	y20+DEPC	0.8	0.16	C192H241N74O141P19	0.8
1549.947879	4	9367204.490279047	y20-G	-1.06	0.26	C184H232N69O138P19	0.7
1669.973118	4	26414896.66	y21	-1.13	0.18	C199H249N79O145P20	0.9
1687.986063	4	57493115.8	y21+DEPC	3.42	0.11	C202H253N79O147P20	1.0
1632.209146	4	33519329.74286772	y21-G	-2.15	0.19	C194H244N74O144P20	1.2
1764.241864	4	27623050.42	y22+DEPC	0.71	0.11	C211H265N82O154P21	0.5
1840.75285	4	11327549.65	y23+DEPC	3.21	0.37	C220H276N84O162P22	2.5
1527.005416	5	73541832.33	y24	2.66	0.14	C227H284N89O167P23	1.7
1541.405431	5	115581308.02	y24+DEPC	-0.1	0.13	C230H288N89O169P23	2.4
1532.199154	5	66233492.25969742	y24+DEPC-Eth	1.27	0.07	C228H282N89O168P23	0.7
1511.195859	5	33756995.262262	y24+DEPC-G	0.11	0.21	C225H283N84O168P23	1.5
1602.413656	5	38969500.99	y25+DEPC	-0.11	0.18	C239H300N92O176P24	1.3
1557.796487	5	26144799.73	y25-G	-2.08	0.31	C231H291N87O173P24	3.2
1671.422515	5	77485898.41	y26+DEPC	-0.49	0.12	C249H312N97O183P25	1.4
1392.675607	6	20686379.35	y26+DEPC	-6.67	0.47	C249H312N97O183P25	12.6
1662.214005	5	21226400.58	y26+DEPC-Eth	-0.57	0.28	C247H306N97O182P25	1.9
1385.00982	6	15932693.439260498	y26+DEPC-Eth	-1.03	0.27	C247H306N97O182P25	1.3
1641.210243	5	14553733.18	y26+DEPC-G	-1.95	0.3	C244H307N92O182P25	1.6

 
 



Original data of remodelled ions:
m/z 	z 	I 	fragment 	error 	shape_error 	formula 
858.108071	2	11912444.08	c05+DEPC	0.39	0.08	C51H63N20O38P5	
859.10762	2	4788941.45	a06-G	-2.7	0.43	C52H65N18O39P5	
1174.152022	6	33621138.81	a22	-2.32	0.48	C210H259N86O151P21	
1175.824609	6	25115538.5	y22+DEPC	-0.03	0.5	C211H265N82O154P21	
1175.49015	3	29968196.74	y11+DEPC-Eth	-0.13	0.12	C106H129N43O76P10	
1175.154529	2	25218056.74	c07+DEPC	-0.09	0.17	C70H87N28O51P7	
1173.818439	3	56847905.71	c11	-0.55	0.03	C104H131N42O76P11	
1276.159175	6	23537052.03	c24+DEPC-G	2.86	0.42	C226H282N86O170P24	
1275.993073	6	25606764.16	a24	-4.79	0.42	C228H282N91O166P23	
1292.670355	2	28074005.04	w08	-1.69	0.09	C76H97N31O56P8	
1291.663457	2	75010966.47	c08	-0.98	0.02	C76H95N31O56P8	
1308.333226	6	33352698.46	a25-G	0.8	0.4	C233H289N91O172P24	
1327.675423	2	24361760.61	c08+DEPC	0.11	0.12	C79H99N31O58P8	
1328.682379	2	17891819.91	w08+DEPC	-0.55	0.16	C79H101N31O58P8	
1349.685003	2	11697617.85	y09-G	-2.51	0.3	C81H103N31O59P8	
1374.668205	4	10714022.94	c17+DEPC-Eth	1.71	0.37	C162H199N64O121P17	
1373.838468	6	8414654.51	a26+DEPC-A	-2.38	0.46	C245H305N94O182P25	
1384.341124	6	12734746.98	a26	-4.46	0.59	C247H306N99O180P25	
1385.00982	6	24319031.62	y26+DEPC-Eth	-1.03	0.27	C247H306N97O182P25	
1384.503829	6	29063864.9	c26+DEPC-G	0.13	0.27	C245H306N94O184P26	
1396.862418	3	54333688.14	y13	0.18	0.22	C125H155N53O89P12	
1396.344997	6	100903897.53	a26+DEPC	-4.17	0.08	C250H310N99O182P25	
1397.673293	6	46006574.98	c26	-1.24	0.27	C247H307N99O183P26	
1398.335866	6	18726377.35	w26+DEPC-Eth	-2.22	0.31	C247H307N97O185P26	
1401.843463	3	48793575.66	c13+DEPC	0.33	0.03	C125H157N46O94P13	
1402.512113	3	116516342.25	a14-G	0.7	0.13	C126H159N44O95P13	
1402.00958	6	105460728.91	c26+DEPC-Eth	3.34	0.34	C248H305N99O184P26	
1406.014195	6	37916184.2	w26+DEPC	1.12	0.51	C249H313N97O186P26	
1409.432386	4	34682657.01	y18+DEPC-G	0.73	0.53	C168H212N61O127P17	
1411.19171	1	6733094.97	c04+DEPC	-4.06	0.37	C42H52N18O30P4	
1409.6829	6	101300269.58	c26+DEPC	3.09	0.12	C250H311N99O185P26	
1417.009595	6	280237662.06	RNA+DEPC-Eth-A-H2O	0.91	0.43	C252H311N97O188P26	
1416.674073	2	17869141.87	c09+DEPC-G	-1.95	0.11	C84H106N31O63P9	
1417.343765	6	412190369.37	RNA+DEPC-Eth-G	-0.34	0.14	C252H313N97O188P26	
1414.343566	6	50133111.89	RNA+DEPC-Eth-G-H2O	0.76	0.18	C252H311N97O187P26	
1415.679301	6	131115458.63	RNA-A	-0.63	0.1	C251H315N97O188P26	
1413.013127	6	46877133.76	RNA-G	-0.88	0.08	C251H315N97O187P26	
1414.18223	1	11274554.84	a05-G	-2.58	0.38	C43H53N15O32P4	
1424.68584	6	1064028546.4	RNA+DEPC-A-H2O	2.73	0.41	C254H317N97O189P26	
1424.011869	6	55132801.28	RNA+DEPC-Eth-C	-0.05	0.18	C253H313N99O188P26	
1425.021642	6	1542758486.13	RNA+DEPC-G	2.63	0.11	C254H319N97O189P26	
1423.520185	3	31759399.04	w13	1.8	0.13	C125H156N53O92P13	
1422.016919	6	126803394.78	RNA+DEPC-G-H2O	0.55	0.1	C254H317N97O188P26	
1421.010657	6	54184378.19	RNA+DEPC-Eth-C-H2O	0.33	0.51	C253H311N99O187P26	
1419.67568	6	110405892.72	RNA-C	-4.5	0.34	C252H315N99O187P26	
1420.008495	6	136536781.13	RNA+DEPC-Eth-A	-1.11	0.11	C252H313N97O189P26	
1427.6877	6	651581026.28	RNA+DEPC-A	2.79	0.11	C254H319N97O190P26	
1429.190497	2	50089851.73	a09+DEPC-Eth	-4.86	0.18	C87H104N36O60P8	
1431.857283	3	125399697.39	a14+DEPC-A	5.22	0.12	C129H163N44O98P13	
1435.692512	4	15194825.1	y18+DEPC-Eth	6.46	0.5	C171H211N66O127P17	
1439.5193	6	151416848.25	RNA+DEPC-Eth-H2O	1.32	0.21	C257H316N102O188P26	
1438.186299	6	228622878.36	RNA	-2.07	0.14	C256H320N102O188P26	
1442.685491	4	708470124.28	a18+DEPC	-3.87	0.42	C173H215N66O127P17	
1447.192778	4	188937099.03	y18+DEPC	-0.64	0.49	C173H217N66O128P17	
1447.529968	3	359880984.36	w13+DEPC	3.67	0.14	C128H160N53O94P13	
1448.200068	3	205919001.56	y14-G	5.02	0.14	C129H162N51O95P13	
1447.193608	6	511876498.64	RNA+DEPC-H2O	1.78	0.18	C259H322N102O189P26	
1473.690123	4	20604874.96	y19-G	0.62	0.39	C175H220N66O131P18	
1473.189165	4	17708092.28	a19-G	2.63	0.33	C175H218N66O131P18	
1501.196281	5	38043785.32	a24-G	3.79	0.1	C223H277N86O165P23	
1500.794468	5	40107235.64	c23+DEPC	3.17	0.19	C222H275N88O164P23	
1511.452137	4	33843460.16	y19	0.38	0.17	C180H225N71O132P18	
1511.195859	5	38834204.39	y24+DEPC-G	0.11	0.21	C225H283N84O168P23	
1517.445563	4	17323189.46	a19+DEPC-Eth	2.04	0.32	C181H221N71O133P18	
1517.948008	4	23980651.52	y19+DEPC-Eth	1.08	0.17	C181H223N71O133P18	
1517.527104	3	19133259.7	a15-G	0.1	0.25	C136H171N49O102P14	
1531.394384	5	39796308.19	a24	-3.98	0.45	C228H282N91O166P23	
1531.595385	5	53183367.06	c24+DEPC-G	4.77	0.3	C226H282N86O170P24	
1532.199154	5	64995859.75	y24+DEPC-Eth	1.27	0.07	C228H282N89O168P23	
1530.942528	4	65124519.43	c19	2.16	0.09	C180H224N71O135P19	
1531.446055	4	57972985.45	w19	1.9	0.12	C180H226N71O135P19	
1549.447349	4	51727373.7	w19+DEPC	-0.69	0.08	C183H230N71O137P19	
1548.944691	4	53904854.34	c19+DEPC	0.12	0.13	C183H228N71O137P19	
1549.947879	4	28746589.53	y20-G	-1.06	0.26	C184H232N69O138P19	
1557.393095	5	14606163.47	w24+DEPC	-3.69	0.35	C230H289N89O172P24	
1600.545156	3	23174757.65	y15	-3.67	0.21	C143H178N58O104P14	
1600.40596	5	15133005.93	a25	-2.5	0.5	C238H294N96O173P24	
1631.207473	2	34447295.39	w10+DEPC-Eth	5.47	0.27	C96H118N38O72P10	
1631.208631	5	41556885.68	a26-G	0.18	0.32	C242H301N94O179P25	
1632.209146	4	35012508.49	y21-G	-2.15	0.19	C194H244N74O144P20	
1630.804423	5	36774173.83	c25+DEPC	-1.86	0.22	C241H299N96O178P25	
1631.206518	4	58344067.26	c20+DEPC	-0.69	0.17	C193H240N76O143P20	
1645.607196	5	83379426.16	a26+DEPC-G	-3.26	0.06	C245H305N94O181P25	
1647.202177	5	26852353.59	c26-G	0.35	0.25	C242H302N94O182P26	
1654.219181	2	9374351.96	w10+DEPC	-0.18	0.49	C98H124N38O73P10	
1653.717874	2	9108731.91	a11-A	-2.4	0.52	C99H125N37O73P10	
1711.218224	3	11688478.16	y16+DEPC-Eth	-0.58	0.44	C153H187N60O113P15	
1709.545915	3	94775711.21	c16	-1.22	0.04	C151H189N59O113P16	
1761.735773	4	10899199.01	a22	0.01	0.43	C210H259N86O151P21	
1800.486142	4	30622684.31	a23-G	3.56	0.13	C214H265N83O158P22	
1799.731394	4	30406095.73	c22+DEPC	-0.69	0.23	C213H264N86O156P22	

 
 
peak list: 
m/z 	z 	I 	fragment 	error_/ppm	used?
689.08769	1	14823711.200348124	c02	0.14	1	
690.0901166804994	1	3893102.7690561274	c02	0.0	1	
691.092248195587	1	918539.9596963824	c02	0.0	1	
692.0945412758635	1	151694.7131054517	c02	0.0	1	
761.10905	1	5162793.787180355	c02+DEPC	0.43	1	
762.1113479005489	1	1531005.1278092612	c02+DEPC	0.0	1	
763.1135185302127	1	389140.5478574635	c02+DEPC	0.0	1	
764.1158552736168	1	70506.75192472516	c02+DEPC	0.0	1	
610.05951	1	3509500.839508784	c02+DEPC-G	0.32	1	
611.0622061064988	1	781991.993063581	c02+DEPC-G	0.0	1	
612.0642176896953	1	191292.39359768172	c02+DEPC-G	0.0	1	
